lsoa_code,cluster,PC1,PC2
E01000613,1,1.1218285661962322,1.7596015062638783
E01000617,1,1.6684018062192114,3.2765613499259323
E01000632,1,2.008871817934509,6.212575236403021
E01000640,1,2.9349282972961475,4.0139874421186175
E01033930,1,2.1342545826294392,2.042165332936093
E01000488,1,0.16764445856038065,1.2326323005485633
E01000492,0,-2.291130953868343,0.9312166906578108
E01000512,0,-0.9270120758836546,1.2522694193281902
E01000528,1,4.076345867361335,-0.3801896818114062
E01000541,1,0.10376125909096781,2.7991961752389733
E01000569,0,-2.5943782609184822,1.8212066196839471
E01000573,0,-0.8798548342488246,5.062164355625953
E01000583,0,-1.9360716076218079,-0.5042329599612992
E01000636,1,0.5797449350316576,4.3287093839361805
E01000641,1,3.7705386518113255,1.5106327756293436
E01000485,1,4.315276015792779,0.5616821410704693
