lsoa_code,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,dpi_score,dpi_ci_lower,dpi_ci_upper,imd_score,imd_income_score,imd_employ_score,imd_edu_score,imd_health_score,imd_crime_score,imd_barriers_score,imd_livenv_score,imd_pop2015,bb_q_dl_core,bb_q_ul_core,bb_q_sfu_core,crime_count_window,crime_rate_per_1000_window,crime_rate_per_1000_window_log1p,pct_no_qual,pct_level4plus,pct_low_skill,risk_edu_low,risk_edu_highskill_inverse
E01001646,Greenwich 019A,E02000331,Greenwich 019,E09000011,Greenwich,0.968,,,25.032000000000004,0.188,0.101,14.452,0.037,-0.202,42.743,16.37,2657,108.52000000000001,75.63,99.92,253.0,95.2201731275875,4.566639035558688,14.929449248975876,44.28766499772417,22.25762403277196,22.25762403277196,55.71233500227583
E01001652,Greenwich 019D,E02000331,Greenwich 019,E09000011,Greenwich,0.944,,,17.489,0.105,0.066,6.374,-0.139,0.8249999999999998,22.584,31.617000000000004,1631,117.96,87.36,100.0,117.0,71.73513182096873,4.286824511569542,16.78224687933426,48.4743411927878,23.231622746185852,23.231622746185852,51.5256588072122
E01001656,Greenwich 034A,E02006927,Greenwich 034,E09000011,Greenwich,0.957,,,18.273,0.138,0.09899999999999999,7.462,-0.10500000000000001,-0.20499999999999996,28.64,17.807,1313,78.91999999999999,46.9,95.56,59.0,44.93526275704494,3.827233073899623,13.984674329501914,55.84291187739464,20.114942528735632,20.114942528735632,44.15708812260536
E01001658,Greenwich 034C,E02006927,Greenwich 034,E09000011,Greenwich,0.953,,,18.198,0.128,0.071,9.598,-0.495,0.134,37.345,21.187,1689,101.80000000000001,84.10000000000001,99.76666666666667,111.0,65.71936056838366,4.200495174197367,15.167682926829269,47.71341463414634,23.323170731707318,23.323170731707318,52.28658536585366
E01001679,Greenwich 020A,E02000332,Greenwich 020,E09000011,Greenwich,0.973,,,13.493000000000002,0.086,0.054,12.843,-0.46,0.151,24.759,25.196,1501,137.3,97.9,99.8,68.0,45.30313124583611,3.835209588305117,13.738317757009346,43.177570093457945,22.05607476635514,22.05607476635514,56.822429906542055
E01001687,Greenwich 002A,E02000314,Greenwich 002,E09000011,Greenwich,0.961,,,35.651,0.203,0.134,15.743999999999998,0.224,1.589,45.221,21.698,1287,96.35,95.25,99.575,268.0,208.23620823620823,5.343463796737219,21.555555555555557,30.444444444444446,32.0,32.0,69.55555555555556
E01001712,Greenwich 042A,E02006994,Greenwich 042,E09000011,Greenwich,0.962,0.96,0.964,31.332,0.206,0.136,17.705,0.701,0.555,32.822,25.383,2221,104.80000000000001,76.4625,99.775,221.0,99.5047276001801,4.610204767190559,16.676923076923078,42.46153846153846,26.092307692307692,26.092307692307692,57.53846153846154
E01033740,Greenwich 002F,E02000314,Greenwich 002,E09000011,Greenwich,0.985,,,20.316,0.153,0.084,5.789,-0.294,0.615,35.94,13.261,1770,100.4,77.84,100.0,94.0,53.10734463276836,3.9909699369477902,14.261603375527427,47.426160337552744,21.68776371308017,21.68776371308017,52.573839662447256
E01034176,Greenwich 034H,E02006927,Greenwich 034,E09000011,Greenwich,0.983,,,33.551,0.218,0.136,24.699000000000005,0.09199999999999998,0.965,31.942999999999998,37.393,3274,148.53035714285716,81.77142857142857,85.45714285714287,100.0,30.543677458766034,3.4513731714015057,24.858757062146893,31.512868801004394,34.90269930947897,34.90269930947897,68.4871311989956
E01001621,Greenwich 025B,E02000337,Greenwich 025,E09000011,Greenwich,0.931,,,31.869,0.188,0.14,22.31,0.137,0.995,28.934,37.964,1691,126.5,97.62,99.8,93.0,54.997043169722055,4.025298888800474,25.07462686567164,35.82089552238806,33.2089552238806,33.2089552238806,64.17910447761194
E01001678,Greenwich 017A,E02000329,Greenwich 017,E09000011,Greenwich,0.949,,,14.09,0.091,0.063,12.461,-0.32400000000000007,-0.288,21.672,32.384,1723,119.14000000000001,98.94,100.0,148.0,85.89669181659895,4.4647199626928415,20.63953488372093,33.575581395348834,30.959302325581394,30.959302325581394,66.42441860465117
E01001681,Greenwich 020C,E02000332,Greenwich 020,E09000011,Greenwich,0.967,,,18.3,0.113,0.098,6.838,-0.14,0.596,21.395,25.52,1345,121.25,95.375,100.0,58.0,43.122676579925646,3.786973858454666,14.25925925925926,45.925925925925924,23.055555555555557,23.055555555555557,54.074074074074076
E01001581,Greenwich 016A,E02000328,Greenwich 016,E09000011,Greenwich,0.946,,,20.417,0.146,0.096,4.038,0.012,0.526,26.215,26.678,1634,128.07142857142858,77.28571428571429,100.0,98.0,59.975520195838435,4.110472475362656,13.073394495412844,58.86850152905198,18.425076452599388,18.425076452599388,41.13149847094802
E01001587,Greenwich 016D,E02000328,Greenwich 016,E09000011,Greenwich,0.967,,,12.083,0.069,0.056,0.842,-0.693,-0.048,33.365,23.943,2165,104.46875,69.925,87.4625,74.0,34.18013856812933,3.5604816781342112,7.4777448071216615,68.60534124629079,11.928783382789318,11.928783382789318,31.39465875370921
E01001607,Greenwich 027B,E02000339,Greenwich 027,E09000011,Greenwich,0.943,,,17.855,0.12,0.084,10.649,-0.40800000000000003,0.282,19.099,36.813,1618,117.34,88.66,99.8,83.0,51.297898640296665,3.9569561913018583,16.563944530046225,41.833590138674886,24.576271186440678,24.576271186440678,58.166409861325114
E01001666,Greenwich 041G,E02006993,Greenwich 041,E09000011,Greenwich,0.964,,,25.344,0.14,0.084,11.525,0.316,0.9449999999999998,28.276,40.896,1492,118.24000000000001,66.88,93.92,380.0,254.69168900804289,5.54397237886724,15.61314791403287,47.59797724399494,20.986093552465235,20.986093552465235,52.40202275600506
E01001577,Greenwich 003C,E02000315,Greenwich 003,E09000011,Greenwich,0.933,,,33.562,0.204,0.147,19.563,0.423,1.047,35.238,25.849,2085,127.85000000000001,99.76666666666667,99.76666666666667,191.0,91.60671462829737,4.528361651207889,23.076923076923077,35.8974358974359,33.471933471933475,33.471933471933475,64.1025641025641
E01001585,Greenwich 016B,E02000328,Greenwich 016,E09000011,Greenwich,0.961,,,12.942,0.075,0.066,2.778,-0.131,0.177,23.332,24.468000000000004,1504,130.71666666666667,80.93333333333334,100.0,59.0,39.22872340425532,3.6945812530260804,10.81081081081081,63.682432432432435,14.527027027027026,14.527027027027026,36.317567567567565
E01001598,Greenwich 031B,E02000343,Greenwich 031,E09000011,Greenwich,0.948,,,14.161,0.092,0.06,12.223,-0.528,0.511,25.195,17.078,1605,150.14000000000001,96.1,100.0,92.0,57.3208722741433,4.065960044278253,16.315789473684212,42.330827067669176,26.090225563909776,26.090225563909776,57.669172932330824
E01001611,Greenwich 023D,E02000335,Greenwich 023,E09000011,Greenwich,0.918,,,18.934,0.12,0.088,18.058,-0.042,-0.327,25.007,30.393,1732,119.01666666666667,89.25,100.0,86.0,49.65357967667437,3.925009902958936,20.8955223880597,34.9680170575693,30.13503909026297,30.13503909026297,65.0319829424307
E01001644,Greenwich 038D,E02006931,Greenwich 038,E09000011,Greenwich,0.978,,,17.25,0.103,0.064,8.06,-0.327,0.448,25.256,38.75,2339,111.05000000000001,66.0,87.0375,290.0,123.98460880718255,4.828190600178697,7.24898694281855,66.5015758667267,11.211166141377758,11.211166141377758,33.4984241332733
E01001647,Greenwich 022B,E02000334,Greenwich 022,E09000011,Greenwich,0.929,,,21.637,0.1,0.083,11.06,-0.272,1.296,31.148,25.658,1474,125.3,99.74,100.0,95.0,64.4504748982361,4.181293748223185,16.21841890790546,44.17277913610432,24.775876120619397,24.775876120619397,55.82722086389568
E01001657,Greenwich 034B,E02006927,Greenwich 034,E09000011,Greenwich,0.963,,,11.265,0.072,0.067,2.054,-0.839,0.158,21.557,25.487,1728,72.47999999999999,31.54,99.9,91.0,52.66203703703704,3.98270580620458,8.203125,62.03125000000001,13.359375000000002,13.359375000000002,37.96874999999999
E01001660,Greenwich 029D,E02000341,Greenwich 029,E09000011,Greenwich,0.966,,,33.571,0.19,0.13,25.724,0.08500000000000002,0.813,49.765,18.932,1678,124.76000000000002,99.36,99.67999999999999,95.0,56.6150178784267,4.053783260774472,22.41238793806031,34.229828850855746,32.43683781581092,32.43683781581092,65.77017114914426
E01001661,Greenwich 029E,E02000341,Greenwich 029,E09000011,Greenwich,0.958,,,35.08,0.187,0.133,29.649999999999995,0.399,1.171,40.096,27.442000000000004,1581,124.94000000000001,95.06,100.0,152.0,96.14168247944339,4.576170556918352,22.562449637389204,33.360193392425465,31.748589846897662,31.748589846897662,66.63980660757454
E01032567,Greenwich 033D,E02006786,Greenwich 033,E09000011,Greenwich,0.945,,,18.752,0.107,0.084,12.417,-0.11,0.328,28.283,28.363000000000003,1636,146.9,98.88,99.86,91.0,55.62347188264059,4.036423596819019,17.142857142857142,35.56390977443609,28.57142857142857,28.57142857142857,64.4360902255639
E01034190,Greenwich 040C,E02006992,Greenwich 040,E09000011,Greenwich,0.972,,,42.578,0.25,0.17100000000000004,21.591,0.752,1.834,32.095,33.904,1568,119.298,90.76,98.36,137.0,87.37244897959184,4.481560257939763,21.227810650887573,40.532544378698226,30.17751479289941,30.17751479289941,59.467455621301774
E01034192,Greenwich 040E,E02006992,Greenwich 040,E09000011,Greenwich,0.967,,,26.89,0.183,0.114,11.795,0.022,0.763,26.78,38.605,2722,145.25625,85.7875,99.15,216.0,79.35341660543719,4.3864346128157505,13.112164296998422,57.60926803580833,18.272775144813057,18.272775144813057,42.39073196419167
E01001586,Greenwich 016C,E02000328,Greenwich 016,E09000011,Greenwich,0.952,,,24.143,0.148,0.11100000000000002,7.978,-0.105,0.842,32.763,27.05,1453,77.14999999999999,32.96666666666667,100.0,64.0,44.0467997247075,3.807701943233727,14.868309260832625,55.56499575191164,20.22090059473237,20.22090059473237,44.43500424808836
E01001592,Greenwich 014B,E02000326,Greenwich 014,E09000011,Greenwich,0.96,,,14.689,0.082,0.064,4.558,-0.385,0.296,20.796,39.632,1843,119.48333333333333,77.2,100.0,78.0,42.322300596852955,3.7686675277598947,10.488599348534201,60.9771986970684,15.2442996742671,15.2442996742671,39.0228013029316
E01001595,Greenwich 012D,E02000324,Greenwich 012,E09000011,Greenwich,0.956,,,23.247,0.158,0.094,19.998,-0.332,0.565,34.476,20.468,2226,115.04,95.2,99.86,127.0,57.05300988319856,4.061356556639512,17.046153846153846,44.0,26.03076923076923,26.03076923076923,56.0
E01001596,Greenwich 032A,E02000344,Greenwich 032,E09000011,Greenwich,0.965,,,9.357,0.056,0.055,12.532,-0.589,-0.226,21.29,13.888000000000002,1609,156.57999999999998,95.86,100.0,56.0,34.80422622747048,3.5780659374858397,15.965166908563136,38.8243831640058,23.730043541364296,23.730043541364296,61.1756168359942
E01001601,Greenwich 032D,E02000344,Greenwich 032,E09000011,Greenwich,0.956,,,10.964999999999998,0.076,0.051,9.006,-0.374,-0.368,26.077,16.642,1563,138.85999999999999,89.32000000000001,99.82000000000001,40.0,25.591810620601407,3.2806032969795607,15.98393574297189,35.903614457831324,26.024096385542165,26.024096385542165,64.09638554216868
E01001608,Greenwich 027C,E02000339,Greenwich 027,E09000011,Greenwich,0.933,,,14.25,0.057,0.054,2.945,-0.657,0.10700000000000001,45.313,19.671,1486,128.72,95.42,99.78,62.0,41.722745625841185,3.754731462854512,12.425021422450728,50.128534704370175,19.28020565552699,19.28020565552699,49.871465295629825
E01001645,Greenwich 022A,E02000334,Greenwich 022,E09000011,Greenwich,0.931,,,27.85,0.197,0.138,18.767,0.24399999999999997,0.459,30.236,18.293,1650,119.08333333333333,98.88333333333333,100.0,98.0,59.3939393939394,4.100888758746315,21.951219512195124,34.552845528455286,31.775067750677504,31.775067750677504,65.4471544715447
E01001648,Greenwich 022C,E02000334,Greenwich 022,E09000011,Greenwich,0.972,,,19.236,0.101,0.074,10.981,-0.32700000000000007,0.803,36.718,17.39,1708,133.24,98.94,100.0,91.0,53.27868852459016,3.9941316733739347,14.47084233261339,48.88408927285817,22.03023758099352,22.03023758099352,51.11591072714183
E01001672,Greenwich 006A,E02000318,Greenwich 006,E09000011,Greenwich,0.968,,,27.141999999999996,0.188,0.093,18.728,-0.455,0.814,37.596,32.136,2027,109.42,95.64,100.0,132.0,65.1208682782437,4.191484404721467,24.317295188556567,33.55006501950585,34.91547464239272,34.91547464239272,66.44993498049415
E01001580,Greenwich 021A,E02000333,Greenwich 021,E09000011,Greenwich,0.962,,,10.762,0.054,0.036,2.041,-1.118,0.779,24.046,28.154,1733,119.26666666666665,67.86666666666666,100.0,144.0,83.0929024812464,4.431922169615481,6.501095690284879,70.92768444119795,10.080350620891162,10.080350620891162,29.072315558802046
E01001625,Greenwich 025E,E02000337,Greenwich 025,E09000011,Greenwich,0.946,,,40.633,0.248,0.165,39.367,0.424,0.8600000000000001,41.193,29.395000000000003,1647,118.38000000000002,97.02,100.0,127.0,77.10989678202793,4.358116768177573,28.15033161385409,27.339719970523213,38.09874723655122,38.09874723655122,72.66028002947678
E01001651,Greenwich 019C,E02000331,Greenwich 019,E09000011,Greenwich,0.937,,,43.603,0.24,0.187,30.166,0.567,1.577,43.26100000000001,20.789,1742,70.38333333333333,45.15,99.86666666666667,165.0,94.71871412169921,4.561413829202542,26.80701754385965,35.08771929824561,35.01754385964912,35.01754385964912,64.91228070175438
E01001680,Greenwich 020B,E02000332,Greenwich 020,E09000011,Greenwich,0.972,,,8.857,0.051,0.04,4.036,-0.837,0.31,25.213999999999995,18.005,1595,121.42,90.16,100.0,71.0,44.5141065830721,3.8180223126988433,14.170692431561996,49.11433172302738,21.175523349436393,21.175523349436393,50.88566827697262
E01001685,Greenwich 017D,E02000329,Greenwich 017,E09000011,Greenwich,0.959,,,17.339,0.125,0.073,11.334,-0.338,0.274,23.74,30.244000000000003,1605,117.75999999999999,98.8,100.0,83.0,51.71339563862929,3.964869609938611,20.28301886792453,36.08490566037736,30.110062893081764,30.110062893081764,63.91509433962264
E01034196,Greenwich 041D,E02006993,Greenwich 041,E09000011,Greenwich,0.992,,,14.648,0.083,0.05000000000000001,8.005,-0.512,0.544,28.544,29.866,1561,259.94598214999996,94.5,99.55,79.0,50.60858424087124,3.9436880199082123,5.125815470643056,74.65051258154706,8.667287977632805,8.667287977632805,25.349487418452938
E01001602,Greenwich 031C,E02000343,Greenwich 031,E09000011,Greenwich,0.932,,,32.404,0.209,0.17,28.76,0.456,0.71,23.343,20.569,1956,153.41666666666666,100.0,100.0,154.0,78.7321063394683,4.378672344570917,25.63329312424608,28.407720144752712,35.826296743063935,35.826296743063935,71.59227985524728
E01001609,Greenwich 027D,E02000339,Greenwich 027,E09000011,Greenwich,0.918,,,21.984,0.127,0.121,5.636,0.023,0.735,26.123,25.002,1678,101.76666666666667,72.03333333333333,86.08333333333333,432.0,257.44934445768774,5.554699715201175,15.804597701149426,44.252873563218394,23.77873563218391,23.77873563218391,55.747126436781606
E01033741,Greenwich 002G,E02000314,Greenwich 002,E09000011,Greenwich,0.993,,,19.599,0.124,0.061,16.238,0.392,0.101,37.26,11.234999999999998,1945,100.3,76.05,97.78333333333335,244.0,125.44987146529563,4.839845956629064,12.970340858787074,31.5626383355467,27.31297034085879,27.31297034085879,68.4373616644533
E01001614,Greenwich 028B,E02000340,Greenwich 028,E09000011,Greenwich,0.946,,,8.565,0.038,0.038,9.01,-1.045,0.514,18.175,22.421,1446,148.9,98.88,99.82000000000001,102.0,70.53941908713693,4.2702486136851965,15.290269828291086,35.568274734260015,24.529844644317254,24.529844644317254,64.43172526573998
E01001618,Greenwich 030C,E02000342,Greenwich 030,E09000011,Greenwich,0.957,,,23.606,0.152,0.104,25.268,0.127,0.502,26.115,18.699,1758,142.88,99.16,100.0,84.0,47.78156996587031,3.887352576892048,19.095143047238857,36.92614770459082,28.27677977378576,28.27677977378576,63.07385229540918
E01001673,Greenwich 006B,E02000318,Greenwich 006,E09000011,Greenwich,0.953,,,35.883,0.25,0.127,18.128,0.614,1.187,38.094,22.228,2061,92.95,84.48333333333333,100.0,290.0,140.70839398350316,4.953771382652124,27.822798487304162,34.089681253376554,38.41166936790924,38.41166936790924,65.91031874662345
E01001699,Greenwich 015B,E02000327,Greenwich 015,E09000011,Greenwich,0.967,,,24.705,0.132,0.083,31.511,0.434,0.105,38.561,17.544,1604,120.28000000000002,60.9,90.28,98.0,61.097256857855356,4.128701814982383,12.617220801364024,44.50127877237852,22.421142369991475,22.421142369991475,55.49872122762148
E01033745,Greenwich 002I,E02000314,Greenwich 002,E09000011,Greenwich,0.977,,,22.101,0.154,0.095,9.758,-0.201,-0.276,45.06,14.836,1954,136.72,91.06,97.2,107.0,54.75946775844422,4.021047221185124,15.215686274509805,42.90196078431372,24.15686274509804,24.15686274509804,57.09803921568628
E01001604,Greenwich 027A,E02000339,Greenwich 027,E09000011,Greenwich,0.959,,,13.453,0.077,0.066,4.295,-0.254,0.374,18.145,31.123,1499,141.94,94.78,99.0,280.0,186.7911941294196,5.235330676055106,11.76948051948052,47.48376623376623,20.941558441558442,20.941558441558442,52.51623376623377
E01033737,Greenwich 042B,E02006994,Greenwich 042,E09000011,Greenwich,0.961,,,33.761,0.231,0.154,16.96,0.601,0.885,33.03,19.154,1476,96.82000000000001,84.8,98.3,640.0,433.60433604336043,6.074436044862665,17.97680412371134,44.52319587628865,26.4819587628866,26.4819587628866,55.47680412371135
E01001641,Greenwich 038B,E02006931,Greenwich 038,E09000011,Greenwich,0.963,,,16.332,0.096,0.064,3.022,-0.716,0.759,25.977,35.805,1873,96.71666666666665,71.66666666666667,99.33333333333333,472.0,252.00213561131872,5.5333979298433515,9.835025380710661,65.86294416243655,13.83248730964467,13.83248730964467,34.13705583756345
E01033729,Greenwich 030E,E02000342,Greenwich 030,E09000011,Greenwich,0.922,,,25.081,0.154,0.1,37.007,0.42700000000000005,-0.302,31.603999999999996,16.041,2830,109.98571428571428,63.0,99.17142857142858,196.0,69.25795053003533,4.252173476614844,19.56197112991538,26.18218018914883,26.97859631657541,26.97859631657541,73.81781981085118
E01001588,Greenwich 012A,E02000324,Greenwich 012,E09000011,Greenwich,0.91,,,36.01,0.196,0.144,13.711,0.338,1.673,39.467,30.056,1729,131.9,76.82000000000001,93.5,114.0,65.93406593406594,4.203708044319635,22.546230440967282,37.766714082503555,32.9302987197724,32.9302987197724,62.233285917496445
E01001599,Greenwich 032B,E02000344,Greenwich 032,E09000011,Greenwich,0.948,,,17.402,0.094,0.086,22.059,-0.416,0.619,20.584,18.965,1793,134.45999999999998,91.96000000000001,99.76,112.0,62.46514221974345,4.1504908137537795,18.326996197718632,33.38403041825095,27.908745247148286,27.908745247148286,66.61596958174906
E01001655,Greenwich 029C,E02000341,Greenwich 029,E09000011,Greenwich,0.947,,,42.546,0.265,0.21,38.038,0.644,0.6589999999999999,37.666,17.952,1672,111.36000000000001,99.1,99.62,166.0,99.28229665071771,4.607989175408349,27.51054852320675,26.41350210970464,40.84388185654008,40.84388185654008,73.58649789029536
E01001659,Greenwich 034D,E02006927,Greenwich 034,E09000011,Greenwich,0.948,,,20.724,0.093,0.082,8.921,0.055,0.546,38.12,28.412,1446,126.1,94.4,100.0,114.0,78.83817427385893,4.380001764430362,15.560821484992102,46.76145339652449,25.434439178515007,25.434439178515007,53.23854660347551
E01001669,Greenwich 033A,E02006786,Greenwich 033,E09000011,Greenwich,0.964,,,27.835,0.193,0.151,17.842,-0.38,0.662,30.132,23.529,2152,142.02,99.03999999999999,99.92,218.0,101.30111524163569,4.627920574575926,19.616204690831555,36.19402985074627,31.023454157782517,31.023454157782517,63.80597014925373
E01001605,Greenwich 023A,E02000335,Greenwich 023,E09000011,Greenwich,0.958,,,7.194,0.035,0.045,9.129,-0.989,-0.318,22.12,17.707,1637,130.18,88.9,99.82000000000001,74.0,45.20464263897373,3.8330802830599855,14.872637633525063,37.140509449465895,24.897288414133115,24.897288414133115,62.859490550534105
